,company_name,company_registration_number,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
480,Myanmar Yang Tse Copper Ltd.,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
481,Myanmar Yang Tse Copper Ltd.,nan,Custom Duties ,Customs Department (CD) ,,MMK,922538987.6899999,0.0,922538987.6899999,927930904.9400007,0.0,927930904.9400007,-5391917.250000715,B. Unreconciled due to the tax not reported and supported documents by participating entity 
482,Myanmar Yang Tse Copper Ltd.,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,2205602237.0,0.0,2205602237.0,2209834194.0300045,0.0,2209834194.0300045,-4231957.030004501,B. Unreconciled due to the tax not reported and supported documents by participating entity 
483,Myanmar Yang Tse Copper Ltd.,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
484,Myanmar Yang Tse Copper Ltd.,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
485,Myanmar Yang Tse Copper Ltd.,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,6460000.0,2205602237.0,2212062237.0,2212062237.0,0.0,2212062237.0,0.0,nan
486,Myanmar Yang Tse Copper Ltd.,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
487,Myanmar Yang Tse Copper Ltd.,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
488,Myanmar Yang Tse Copper Ltd.,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,883326284.1320001,0.0,883326284.1320001,0.0,0.0,0.0,883326284.1320001,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
489,Myanmar Yang Tse Copper Ltd.,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,247991982.41500002,0.0,247991982.41500002,0.0,0.0,0.0,247991982.41500002,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
490,Myanmar Yang Tse Copper Ltd.,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
491,Myanmar Yang Tse Copper Ltd.,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,551665971.4,0.0,551665971.4,0.0,0.0,0.0,551665971.4,C. Unreconciled due to the tax not reported and supporting documents not provided by government agency 
492,Myanmar Yang Tse Copper Ltd.,nan,Royalties,Department of Mines (DOM),,MMK,0.0,0.0,0.0,4739084283.76,-4739084283.76,0.0,0.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
493,Myanmar Yang Tse Copper Ltd.,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,68280900.0,0.0,68280900.0,68280900.0,0.0,68280900.0,0.0,nan
494,Myanmar Yang Tse Copper Ltd.,nan,License Fees,Department of Mines (DOM),,MMK,0.0,2000.0,2000.0,2000.0,0.0,2000.0,0.0,B. Unreconciled due to the tax not reported and supported documents by participating entity 
495,Myanmar Yang Tse Copper Ltd.,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
496,Myanmar Yang Tse Copper Ltd.,nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
497,Myanmar Yang Tse Copper Ltd.,nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
498,Myanmar Yang Tse Copper Ltd.,nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
499,Myanmar Yang Tse Copper Ltd.,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
500,Myanmar Yang Tse Copper Ltd.,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
501,Myanmar Yang Tse Copper Ltd.,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
502,Myanmar Yang Tse Copper Ltd.,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
503,Myanmar Yang Tse Copper Ltd.,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
504,Myanmar Yang Tse Copper Ltd.,nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
505,Myanmar Yang Tse Copper Ltd.,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
506,Myanmar Yang Tse Copper Ltd.,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
507,Myanmar Yang Tse Copper Ltd.,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
508,Myanmar Yang Tse Copper Ltd.,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
509,Myanmar Yang Tse Copper Ltd.,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,8723550.0,0.0,8723550.0,0.0,0.0,0.0,8723550.0,nan
510,"Ngwe Kabar Myanmar Co., Ltd",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
511,"Ngwe Kabar Myanmar Co., Ltd",nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
512,"Ngwe Kabar Myanmar Co., Ltd",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
513,"Ngwe Kabar Myanmar Co., Ltd",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
514,"Ngwe Kabar Myanmar Co., Ltd",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
515,"Ngwe Kabar Myanmar Co., Ltd",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
516,"Ngwe Kabar Myanmar Co., Ltd",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
517,"Ngwe Kabar Myanmar Co., Ltd",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
518,"Ngwe Kabar Myanmar Co., Ltd",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
519,"Ngwe Kabar Myanmar Co., Ltd",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
520,"Ngwe Kabar Myanmar Co., Ltd",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
521,"Ngwe Kabar Myanmar Co., Ltd",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
522,"Ngwe Kabar Myanmar Co., Ltd",nan,Royalties,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
523,"Ngwe Kabar Myanmar Co., Ltd",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,15776160.0,23310300.0,39086460.0,39086460.0,0.0,39086460.0,0.0,nan
524,"Ngwe Kabar Myanmar Co., Ltd",nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
525,"Ngwe Kabar Myanmar Co., Ltd",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
526,"Ngwe Kabar Myanmar Co., Ltd",nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
527,"Ngwe Kabar Myanmar Co., Ltd",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
528,"Ngwe Kabar Myanmar Co., Ltd",nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
529,"Ngwe Kabar Myanmar Co., Ltd",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
530,"Ngwe Kabar Myanmar Co., Ltd",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
531,"Ngwe Kabar Myanmar Co., Ltd",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
532,"Ngwe Kabar Myanmar Co., Ltd",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
533,"Ngwe Kabar Myanmar Co., Ltd",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
534,"Ngwe Kabar Myanmar Co., Ltd",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
535,"Ngwe Kabar Myanmar Co., Ltd",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
536,"Ngwe Kabar Myanmar Co., Ltd",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
537,"Ngwe Kabar Myanmar Co., Ltd",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
538,"Ngwe Kabar Myanmar Co., Ltd",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,26269600.0,0.0,26269600.0,0.0,0.0,0.0,26269600.0,nan
539,"Ngwe Kabar Myanmar Co., Ltd",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
540,"Ngwe Yi Pale Mining Co., Ltd",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
541,"Ngwe Yi Pale Mining Co., Ltd",nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
542,"Ngwe Yi Pale Mining Co., Ltd",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
543,"Ngwe Yi Pale Mining Co., Ltd",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
544,"Ngwe Yi Pale Mining Co., Ltd",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,20480953.0,0.0,20480953.0,0.0,20480953.0,20480953.0,0.0,nan
545,"Ngwe Yi Pale Mining Co., Ltd",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,62060347.0,0.0,62060347.0,0.0,62060347.0,62060347.0,0.0,nan
546,"Ngwe Yi Pale Mining Co., Ltd",nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
547,"Ngwe Yi Pale Mining Co., Ltd",nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
548,"Ngwe Yi Pale Mining Co., Ltd",nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
549,"Ngwe Yi Pale Mining Co., Ltd",nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
550,"Ngwe Yi Pale Mining Co., Ltd",nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
551,"Ngwe Yi Pale Mining Co., Ltd",nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
552,"Ngwe Yi Pale Mining Co., Ltd",nan,Royalties,Department of Mines (DOM),,MMK,38269004.0,-7809608.0,30459396.0,30459396.0,0.0,30459396.0,0.0,nan
553,"Ngwe Yi Pale Mining Co., Ltd",nan,Dead Rent Fees,Department of Mines (DOM),,MMK,2263660.0,-2263660.0,0.0,0.0,0.0,0.0,0.0,nan
554,"Ngwe Yi Pale Mining Co., Ltd",nan,License Fees,Department of Mines (DOM),,MMK,2000.0,-2000.0,0.0,0.0,0.0,0.0,0.0,nan
555,"Ngwe Yi Pale Mining Co., Ltd",nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
556,"Ngwe Yi Pale Mining Co., Ltd",nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
557,"Ngwe Yi Pale Mining Co., Ltd",nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
558,"Ngwe Yi Pale Mining Co., Ltd",nan,Production Split,Mining Enterprise (1) ,,MMK,396665670.0,56785236.0,453450906.0,453450906.0,0.0,453450906.0,0.0,nan
559,"Ngwe Yi Pale Mining Co., Ltd",nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,3000000.0,3000000.0,3000000.0,0.0,3000000.0,0.0,nan
560,"Ngwe Yi Pale Mining Co., Ltd",nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
561,"Ngwe Yi Pale Mining Co., Ltd",nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
562,"Ngwe Yi Pale Mining Co., Ltd",nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
563,"Ngwe Yi Pale Mining Co., Ltd",nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
564,"Ngwe Yi Pale Mining Co., Ltd",nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
565,"Ngwe Yi Pale Mining Co., Ltd",nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
566,"Ngwe Yi Pale Mining Co., Ltd",nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
567,"Ngwe Yi Pale Mining Co., Ltd",nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
568,"Ngwe Yi Pale Mining Co., Ltd",nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
569,"Ngwe Yi Pale Mining Co., Ltd",nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,114116200.0,0.0,114116200.0,0.0,0.0,0.0,114116200.0,nan
570,NO.(1) HEAVY INDUSTRY,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
571,NO.(1) HEAVY INDUSTRY,nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,46353607.6999999,0.0,46353607.6999999,-46353607.6999999,B. Unreconciled due to the tax not reported and supported documents by participating entity 
572,NO.(1) HEAVY INDUSTRY,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,55838351.31000005,0.0,55838351.31000005,-55838351.31000005,B. Unreconciled due to the tax not reported and supported documents by participating entity 
573,NO.(1) HEAVY INDUSTRY,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
574,NO.(1) HEAVY INDUSTRY,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
575,NO.(1) HEAVY INDUSTRY,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
576,NO.(1) HEAVY INDUSTRY,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
577,NO.(1) HEAVY INDUSTRY,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
578,NO.(1) HEAVY INDUSTRY,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
579,NO.(1) HEAVY INDUSTRY,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
580,NO.(1) HEAVY INDUSTRY,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
581,NO.(1) HEAVY INDUSTRY,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
582,NO.(1) HEAVY INDUSTRY,nan,Royalties,Department of Mines (DOM),,MMK,0.0,295315.14,295315.14,295315.14,0.0,295315.14,0.0,nan
583,NO.(1) HEAVY INDUSTRY,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,0.0,79600.0,79600.0,79600.0,0.0,79600.0,0.0,nan
584,NO.(1) HEAVY INDUSTRY,nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
585,NO.(1) HEAVY INDUSTRY,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
586,NO.(1) HEAVY INDUSTRY,nan,Land Rental Fee,Forest Department ,,MMK,477600.0,-477600.0,0.0,0.0,0.0,0.0,0.0,nan
587,NO.(1) HEAVY INDUSTRY,nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
588,NO.(1) HEAVY INDUSTRY,nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
589,NO.(1) HEAVY INDUSTRY,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
590,NO.(1) HEAVY INDUSTRY,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
591,NO.(1) HEAVY INDUSTRY,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
592,NO.(1) HEAVY INDUSTRY,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
593,NO.(1) HEAVY INDUSTRY,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
594,NO.(1) HEAVY INDUSTRY,nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
595,NO.(1) HEAVY INDUSTRY,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
596,NO.(1) HEAVY INDUSTRY,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
597,NO.(1) HEAVY INDUSTRY,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
598,NO.(1) HEAVY INDUSTRY,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
599,NO.(1) HEAVY INDUSTRY,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
600,PYAE SONE AUNG CHAN,nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
601,PYAE SONE AUNG CHAN,nan,Custom Duties ,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
602,PYAE SONE AUNG CHAN,nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
603,PYAE SONE AUNG CHAN,nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
604,PYAE SONE AUNG CHAN,nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,3006406.0,-2400000.0,606406.0,606406.0,0.0,606406.0,0.0,nan
605,PYAE SONE AUNG CHAN,nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,3405715.0,5400000.0,8805715.0,8805715.0,0.0,8805715.0,0.0,nan
606,PYAE SONE AUNG CHAN,nan,Stamp Duties,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
607,PYAE SONE AUNG CHAN,nan,Capital Gains Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
608,PYAE SONE AUNG CHAN,nan,Withholding tax - Resident ,Inertal Revenue Department (IRD) ,,MMK,0.0,2400000.0,2400000.0,2400000.0,0.0,2400000.0,0.0,nan
609,PYAE SONE AUNG CHAN,nan,Withholding tax - Non-Resident,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
610,PYAE SONE AUNG CHAN,nan,Specific Goods Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
611,PYAE SONE AUNG CHAN,nan,Personal Income Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
612,PYAE SONE AUNG CHAN,nan,Royalties,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
613,PYAE SONE AUNG CHAN,nan,Dead Rent Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
614,PYAE SONE AUNG CHAN,nan,License Fees,Department of Mines (DOM),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
615,PYAE SONE AUNG CHAN,nan,Application Fees,Department of Geological Survey and Mineral Explorer,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
616,PYAE SONE AUNG CHAN,nan,Land Rental Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
617,PYAE SONE AUNG CHAN,nan,Environmental/Plantation Fee,Forest Department ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
618,PYAE SONE AUNG CHAN,nan,Production Split,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
619,PYAE SONE AUNG CHAN,nan,Application Fees,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
620,PYAE SONE AUNG CHAN,nan,Rental Fee,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
621,PYAE SONE AUNG CHAN,nan,Sale (Mill Tailing),Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
622,PYAE SONE AUNG CHAN,nan,Others,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
623,PYAE SONE AUNG CHAN,nan,Purchase of Minerals from ME-1,Mining Enterprise (1) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
624,PYAE SONE AUNG CHAN,nan,Application Fees,Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
625,PYAE SONE AUNG CHAN,nan,Other Fees (Penalty/Rental machineries),Mining Enterprise (2),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
626,PYAE SONE AUNG CHAN,nan,Social Security Board Contribution,Ministry of Labour ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
627,PYAE SONE AUNG CHAN,nan,Contribution to the State/region social development fund,State/Regions (Subnational Government),,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
628,PYAE SONE AUNG CHAN,nan,Mandatory Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
629,PYAE SONE AUNG CHAN,nan,Voluntary Corporate Social Responsibility,CSR Beneficiaries,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
630,"Sai Long Hein Mining Co., Ltd.",nan,Production Split (In Kind) ,"State Owned Enterprises (ME1, ME2)",,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
631,"Sai Long Hein Mining Co., Ltd.",nan,Custom Duties ,Customs Department (CD) ,,MMK,1517745.0,0.0,1517745.0,234751.0,1282994.32,1517745.32,-0.3200000000651926,nan
632,"Sai Long Hein Mining Co., Ltd.",nan,"Commercial Tax on Imported Capital equipment, goods and services",Customs Department (CD) ,,MMK,7664615.0,0.0,7664615.0,1185491.0,6479124.0,7664615.0,0.0,nan
633,"Sai Long Hein Mining Co., Ltd.",nan,Commercial Tax on Imports on Inventories,Customs Department (CD) ,,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan
634,"Sai Long Hein Mining Co., Ltd.",nan,Corporate Income Tax,Inertal Revenue Department (IRD) ,,MMK,10204821.0,120468.0,10325289.0,10325289.0,0.0,10325289.0,0.0,nan
635,"Sai Long Hein Mining Co., Ltd.",nan,Commercial Tax,Inertal Revenue Department (IRD) ,,MMK,0.0,7664615.0,7664615.0,7664615.0,0.0,7664615.0,0.0,nan
